ORGID,ORGTYPE,ORGNUMBER,SCHNUMBER,FORMID,GISNAME,MDENAME,ALTNAME,GISADDR,MDEADDR,PUBPRIV,LOCTYPE,GRADERANGE,CLASS,MAGNET,LOCDISTID,LOCDISTNAME,COUNTYCODE,COUNTYNAME,CREATEDT,UPDATEDT,FED_SCHNUM,WEB_URL,YEAR,latitude,longitude
10801030000,01,0801,030,0801-01-030,Browns Valley ECFE,Browns Valley ECFE,NULL,"118 Church St S, Browns Valley, MN 56219","118 Church St S, Browns Valley, MN 56219-0259",Public,Member,,84,NO,10801000000,Browns Valley,27155,Traverse,2018-10-01,2022-09-19,2707110,http://www.brownsvalley.k12.mn.us,SY2022-23,45.592520,-96.830116
10801040000,01,0801,040,0801-01-040,Browns Valley School Readiness,Browns Valley School Readiness,NULL,"118 Church St S, Browns Valley, MN 56219","118 Church St S, Browns Valley, MN 56219-0259",Public,Member,,85,NO,10801000000,Browns Valley,27155,Traverse,2018-10-01,2022-09-19,2707110,http://www.brownsvalley.k12.mn.us,SY2022-23,45.592520,-96.830116
10803000000,01,0803,000,0803-01,Wheaton Area District Office,Wheaton Area Public School District,Wheaton Area,"1700 3rd Ave S, Wheaton, MN 56296","1700 3rd Ave S, Wheaton, MN 56296-1604",Public,Head,,,NO,10803000000,Wheaton Area,27155,Traverse,2022-09-19,2022-11-17,2742330,http://www.wheaton.k12.mn.us/,SY2022-23,45.800682,-96.506870
10803001000,01,0803,001,0803-01-001,Pearson Elementary,Pearson Elementary,NULL,"710 4th Ave N, Wheaton, MN 56296","710 4th Ave N, Wheaton, MN 56296-1604",Public,Member,EC-5,10,NO,10803000000,Wheaton Area,27155,Traverse,2007-04-13,2022-05-23,274233001783,,SY2022-23,45.808848,-96.493300
10803002000,01,0803,002,0803-01-002,Wheaton High,Wheaton Secondary,NULL,"1700 3rd Ave S, Wheaton, MN 56296","1700 3rd Ave S, Wheaton, MN 56296-1604",Public,Member,6-12,33,NO,10803000000,Wheaton Area,27155,Traverse,2007-04-13,2022-08-15,274233001784,,SY2022-23,45.800682,-96.506870
10803003000,01,0803,003,0803-01-003,Pearson Elementary ECFE,Pearson Elementary ECFE,NULL,"710 4th Ave N, Wheaton, MN 56296","710 4th St. N., Wheaton, MN 56296",Public,Member,,84,NO,10803000000,Wheaton Area,27155,Traverse,2018-10-01,2022-05-23,2742330,http://www.wheaton.k12.mn.us/,SY2022-23,45.808848,-96.493300
10803004000,01,0803,004,0803-01-004,Pearson Elementary Preschool,Pearson Elementary Preschool,NULL,"710 4th Ave N, Wheaton, MN 56296","710 4th Ave. N., Wheaton, MN 56296",Public,Member,,85,NO,10803000000,Wheaton Area,27155,Traverse,2018-10-01,2022-05-23,2742330,http://www.wheaton.k12.mn.us/,SY2022-23,45.808848,-96.493300
10803006000,01,0803,006,0803-01-006,Wheaton ESY,Wheaton Area Schools ESY,NULL,"1700 3rd Ave S, Wheaton, MN 56296","1700 3rd Ave S, Wheaton, MN 56296",Public,Member,1-12,51,NO,10803000000,Wheaton Area,27155,Traverse,2015-10-01,2022-08-15,2742330,http://www.wheaton.k12.mn.us,SY2022-23,45.800682,-96.506870
10811000000,01,0811,000,0811-01,Wabasha-Kellogg District Office,Wabasha-Kellogg Public School District,Wabasha-Kellogg,"2113 Hiawatha Dr E, Wabasha, MN 55981","2113 Hiawatha Dr E, Wabasha, MN 55981-1783",Public,Head,,,NO,10811000000,Wabasha-Kellogg,27157,Wabasha,2022-09-19,2022-11-17,2741060,http://www.wabasha-kellogg.k12.mn.us/,SY2022-23,44.358136,-92.011244
10811030000,01,0811,030,0811-01-030,Wabasha-Kellogg Elementary,Wabasha-Kellogg Elementary,NULL,"2113 Hiawatha Dr E, Wabasha, MN 55981","2113 Hiawatha Dr E, Wabasha, MN 55981-1783",Public,Member,EC-6,10,NO,10811000000,Wabasha-Kellogg,27157,Wabasha,2007-04-13,2022-09-19,274106001723,http://www.wabasha-kellogg.k12.mn.us/,SY2022-23,44.358136,-92.011244
10811040000,01,0811,040,0811-01-040,Wabasha-Kellogg High,Wabasha-Kellogg Secondary,NULL,"2113 Hiawatha Dr E, Wabasha, MN 55981","2113 Hiawatha Dr E, Wabasha, MN 55981-1783",Public,Member,7-12,33,NO,10811000000,Wabasha-Kellogg,27157,Wabasha,2007-04-13,2021-08-11,274106001722,http://www.wabasha-kellogg.k12.mn.us/,SY2022-23,44.358136,-92.011244
10811050000,01,0811,050,0811-01-050,Wabasha-Kellogg School Readiness Program,Wabasha-Kellogg School Readiness Program,NULL,"2113 Hiawatha Dr E, Wabasha, MN 55981","2113 Hiawatha Drive East, Wabasha, MN 55981",Public,Member,,85,NO,10811000000,Wabasha-Kellogg,27157,Wabasha,2018-10-01,2022-09-19,2741060,http://wabashakellog.portal.rschooltoday.com/page/2593,SY2022-23,44.358136,-92.011244
10811060000,01,0811,060,0811-01-060,Wabasha-Kellogg ECFE,Wabasha-Kellogg ECFE,NULL,"2113 Hiawatha Dr E, Wabasha, MN 55981","2113 Hiawatha Drive East, Wabasha, MN 55981",Public,Member,,84,NO,10811000000,Wabasha-Kellogg,27157,Wabasha,2018-10-01,2021-08-11,2741060,http://wabashakellog.portal.rschooltoday.com/page/2527,SY2022-23,44.358136,-92.011244
10811070000,01,0811,070,0811-01-070,Wabasha-Kellogg ESY,Wabasha-Kellogg ESY,NULL,"2113 Hiawatha Dr E, Wabasha, MN 55981","2113 Hiawatha Drive East, Wabasha, MN 55981",Public,Member,1-12,51,NO,10811000000,Wabasha-Kellogg,27157,Wabasha,2015-10-01,2021-08-11,2741060,http://www.wabasha-kellogg.k12.mn.us/,SY2022-23,44.358136,-92.011244
10811078000,01,0811,078,0811-01-078,Falcon View Connections Academy Elementary,Falcon View Connections Academy Elementary School,NULL,"724 Bielenberg Dr, Woodbury, MN 55125","724 Bielenberg Dr, Woodbury, MN 55125",Public,Member,KG-5,46,NO,10833000000,South Washington County,27163,Washington,2021-07-06,2022-09-19,274106005487,https://www.connectionsacademy.com/minnesota-virtual-school,SY2022-23,44.938296,-92.954826
10811079000,01,0811,079,0811-01-079,Falcon View Connections Academy Middle,Falcon View Connections Academy Middle School,NULL,"724 Bielenberg Dr, Woodbury, MN 55125","724 Bielenberg Dr, Woodbury, MN 55125",Public,Member,6-8,46,NO,10833000000,South Washington County,27163,Washington,2021-07-06,2022-09-19,274106005488,https://www.connectionsacademy.com/minnesota-virtual-school,SY2022-23,44.938296,-92.954826
10811080000,01,0811,080,0811-01-080,Falcon View Connections Academy High,Falcon View Connections Academy High School,NULL,"724 Bielenberg Dr, Woodbury, MN 55125","724 Bielenberg Drive, Woodbury, MN 55125",Public,Member,9-12,46,NO,10833000000,South Washington County,27163,Washington,2018-10-01,2021-09-27,274106005263,https://www.connectionsacademy.com/minnesota-virtual-school,SY2022-23,44.938296,-92.954826
10813000000,01,0813,000,0813-01,Lake City District Office,Lake City Public School District,Lake City,"300 S Garden St, Lake City, MN 55041","300 S Garden Street, Lake City, MN 55041-1664",Public,Head,,,NO,10813000000,Lake City,27157,Wabasha,2022-09-19,2022-11-17,2717520,http://www.lake-city.k12.mn.us/,SY2022-23,44.444483,-92.266123
10813010000,01,0813,010,0813-01-010,Bluff View Elementary,Bluff View Elementary,NULL,"1156 West Lakewood Ave, Lake City, MN 55041","1156 West Lakewood Ave, Lake City, MN 55041-1664",Public,Member,EC-6,10,NO,10813000000,Lake City,27157,Wabasha,2007-04-13,2022-09-19,271752000803,http://www.lake-city.k12.mn.us/,SY2022-23,44.436237,-92.272578
10813040000,01,0813,040,0813-01-040,Lincoln High,Lincoln Secondary,NULL,"300 S Garden St, Lake City, MN 55041","300 S Garden Street, Lake City, MN 55041-1664",Public,Member,7-12,33,NO,10813000000,Lake City,27157,Wabasha,2007-04-13,2022-04-20,271752000804,http://www.lake-city.k12.mn.us/,SY2022-23,44.444483,-92.266123
10813050000,01,0813,050,0813-01-050,ECFE at Bluff View Elementary,ECFE at Bluff View Elementary,NULL,"1156 Lakewood Ave, Lake City, MN 55041","1156 Lakewood Ave, Lake City, MN 55041",Public,Member,,84,NO,10813000000,Lake City,27157,Wabasha,2018-10-01,2022-09-19,2717520,http://lake-city.k12.mn.us,SY2022-23,44.436237,-92.272578
10813060000,01,0813,060,0813-01-060,School Readiness at Bluff View Elementary,School Readiness at Bluff View Elementary,NULL,"1156 Lakewood Ave, Lake City, MN 55041","1156 Lakewood Ave, Lake City, MN 55041",Public,Member,,85,NO,10813000000,Lake City,27157,Wabasha,2018-10-01,2022-09-19,2717520,http://lake-city.k12.mn.us,SY2022-23,44.436237,-92.272578
10818000000,01,0818,000,0818-01,Verndale District Office,Verndale Public School District,Verndale,"411 SW Brown St, Verndale, MN 56481","411 SW Brown St, Verndale, MN 56481-3000",Public,Head,,,NO,10818000000,Verndale,27159,Wadena,2022-09-19,2022-11-17,2740920,http://www.verndaleschool.org,SY2022-23,46.394337,-95.018422
10818010000,01,0818,010,0818-01-010,Verndale Elementary,Verndale Elementary,NULL,"411 SW Brown St, Verndale, MN 56481","411 SW Brown St, Verndale, MN 56481",Public,Member,EC+KG-6,10,NO,10818000000,Verndale,27159,Wadena,2007-04-13,2022-09-19,274092001712,http://www.verndaleschool.org,SY2022-23,46.394337,-95.018422
10818020000,01,0818,020,0818-01-020,Verndale High,Verndale Secondary,NULL,"411 SW Brown St, Verndale, MN 56481","411 SW Brown St, Verndale, MN 56481",Public,Member,7-12,33,NO,10818000000,Verndale,27159,Wadena,2007-04-13,2022-09-19,274092001713,http://www.verndaleschool.org,SY2022-23,46.394337,-95.018422
10818030000,01,0818,030,0818-01-030,Verndale School Readiness,Verndale School Readiness Program,NULL,"411 SW Brown St, Verndale, MN 56481","411 SW Brown Street, Verndale, MN 56481",Public,Member,,85,NO,10818000000,Verndale,27159,Wadena,2018-10-01,2022-09-19,2740920,http://www.verndaleschool.org,SY2022-23,46.394337,-95.018422
10818040000,01,0818,040,0818-01-040,Verndale ECFE,Verndale ECFE,NULL,"411 SW Brown St, Verndale, MN 56481","411 SW Brown Street, Verndale, MN 56481",Public,Member,,84,NO,10818000000,Verndale,27159,Wadena,2018-10-01,2022-09-19,2740920,http://www.verndaleschool.org,SY2022-23,46.394337,-95.018422
10820000000,01,0820,000,0820-01,Sebeka District Office,Sebeka Public School District,Sebeka,"200 1st St NW, Sebeka, MN 56477","200 1st St NW, Sebeka, MN 56477-0249",Public,Head,,,NO,10820000000,Sebeka,27159,Wadena,2022-09-19,2022-11-17,2732970,http://www.sebeka.k12.mn.us/,SY2022-23,46.631656,-95.091003
10820001000,01,0820,001,0820-01-001,Sebeka Elementary,Sebeka Elementary,NULL,"200 1st St NW, Sebeka, MN 56477","200 1st St NW, Sebeka, MN 56477-0249",Public,Member,EC+KG-6,10,NO,10820000000,Sebeka,27159,Wadena,2007-04-13,2022-09-19,273297001435,,SY2022-23,46.631656,-95.091003
10820002000,01,0820,002,0820-01-002,Sebeka High,Sebeka Secondary,NULL,"200 1st St NW, Sebeka, MN 56477","200 1st St NW, Sebeka, MN 56477-0249",Public,Member,7-12,33,NO,10820000000,Sebeka,27159,Wadena,2007-04-13,2022-09-19,273297001436,,SY2022-23,46.631656,-95.091003
10820003000,01,0820,003,0820-01-003,Sebeka Early Childhood Family Education,Sebeka Early Childhood Family Education,NULL,"200 1st St NW, Sebeka, MN 56477","200 1st Street NW, Sebeka, MN 56477",Public,Member,,84,NO,10820000000,Sebeka,27159,Wadena,2018-10-01,2022-09-19,2732970,http://www.sebeka.k12.mn.us/,SY2022-23,46.631656,-95.091003
10820004000,01,0820,004,0820-01-004,Sebeka School Readiness Program,Sebeka School Readiness Program,NULL,"200 1st St NW, Sebeka, MN 56477","200 1st Street NW, Sebeka, MN 56477",Public,Member,,85,NO,10820000000,Sebeka,27159,Wadena,2018-10-01,2022-09-19,2732970,http://www.sebeka.k12.mn.us/,SY2022-23,46.631656,-95.091003
10821000000,01,0821,000,0821-01,Menahga District Office,Menahga Public School District,Menahga,"216 Aspen Ave SE, Menahga, MN 56464","216 Aspen Ave SE, Menahga, MN 56464-3289",Public,Head,,,NO,10821000000,Menahga,27159,Wadena,2022-09-19,2022-11-17,2720580,http://www.menahga.k12.mn.us/,SY2022-23,46.751812,-95.095817
10821010000,01,0821,010,0821-01-010,Menahga Elementary,Menahga Elementary,NULL,"216 Aspen Ave SE, Menahga, MN 56464","216 Aspen Ave SE, Menahga, MN 56464-3289",Public,Member,EC-6,10,NO,10821000000,Menahga,27159,Wadena,2007-04-13,2022-04-28,272058000917,http://www.menahga.k12.mn.us,SY2022-23,46.751812,-95.095817
10821030000,01,0821,030,0821-01-030,Menahga High,Menahga High School,NULL,"216 Aspen Ave SE, Menahga, MN 56464","216 Aspen Ave SE, Menahga, MN 56464-3289",Public,Member,7-12,32,NO,10821000000,Menahga,27159,Wadena,2007-04-13,2022-04-28,272058000916,http://www.menahga.k12.mn.us,SY2022-23,46.751812,-95.095817
10821040000,01,0821,040,0821-01-040,ECFE at Menahga Elementary,ECFE at Menahga Elementary,NULL,"216 Aspen Ave SE, Menahga, MN 56464","216 Aspen Ave SE, Menahga, MN 56464-0160",Public,Member,,84,NO,10821000000,Menahga,27159,Wadena,2018-10-01,2022-04-28,2720580,http://menahga.k12.mn.us,SY2022-23,46.751812,-95.095817
10821050000,01,0821,050,0821-01-050,School Readiness at Menahga Elementary,School Readiness at Menahga Elementary,NULL,"216 Aspen Ave SE, Menahga, MN 56464","216 Aspen Ave. S.E., Menahga, MN 56464-0160",Public,Member,,85,NO,10821000000,Menahga,27159,Wadena,2018-10-01,2022-04-28,2720580,http://menahga.k12.mn.us,SY2022-23,46.751812,-95.095817
10829000000,01,0829,000,0829-01,Waseca District Office,Waseca Public School District,Waseca,"501 Elm Ave E, Waseca, MN 56093","501 Elm Ave E, Waseca, MN 56093-3399",Public,Head,,,NO,10829000000,Waseca,27161,Waseca,2022-09-19,2022-11-17,2741880,http://www.waseca.k12.mn.us/,SY2022-23,44.078100,-93.501552
10829020000,01,0829,020,0829-01-020,Hartley Elementary,Hartley Elementary,NULL,"605 7th St NE, Waseca, MN 56093","605 7th St NE, Waseca, MN 56093-3210",Public,Member,EC-3,10,NO,10829000000,Waseca,27161,Waseca,2007-04-13,2022-03-23,274188001747,,SY2022-23,44.083488,-93.499205
10829025000,01,0829,025,0829-01-025,Waseca EC,Waseca Early Childhood,NULL,"501 Elm Ave E, Waseca, MN 56093","501 Elm Ave E, Waseca, MN 56093",Public,Member,EC,50,NO,10829000000,Waseca,27161,Waseca,2018-11-01,2022-09-19,274188005096,,SY2022-23,44.078100,-93.501552
10829040000,01,0829,040,0829-01-040,Waseca Intermediate,Waseca Intermediate School,NULL,"400 19th Ave NW, Waseca, MN 56093","400 19th Ave NW, Waseca, MN 56093-2276",Public,Member,4-6,10,NO,10829000000,Waseca,27161,Waseca,2007-04-13,2022-08-05,274188001746,,SY2022-23,44.096597,-93.512538
10829045000,01,0829,045,0829-01-045,Waseca Junior High,Waseca Junior High,NULL,"1717 2nd St NW, Waseca, MN 56093","1717 2nd St NW, Waseca, MN 56093-2299",Public,Member,7-8,31,NO,10829000000,Waseca,27161,Waseca,2007-04-13,2022-08-05,274188002683,,SY2022-23,44.094091,-93.509760
10829050000,01,0829,050,0829-01-050,Waseca Senior High,Waseca Senior High,NULL,"1717 2nd St NW, Waseca, MN 56093","1717 2nd St NW, Waseca, MN 56093-2299",Public,Member,9-12,33,NO,10829000000,Waseca,27161,Waseca,2007-04-13,2022-08-05,274188001749,,SY2022-23,44.094091,-93.509760
10829060000,01,0829,060,0829-01-060,Waseca Alt. High,Waseca Area Learning Center,NULL,"501 Elm Ave E, Waseca, MN 56093","501 Elm Ave E, Waseca, MN 56093-3360",Public,Member,7-12,41,NO,10829000000,Waseca,27161,Waseca,2014-07-01,2022-09-19,274188001720,http://waseca.k12.mn.us,SY2022-23,44.078100,-93.501552
10829065000,01,0829,065,0829-01-065,Waseca Middle Level ALC,Waseca Middle Level ALC,NULL,"1717 2nd St NW, Waseca, MN 56093","1717 2nd St. NW, Waseca, MN 56093",Public,Member,7-8,41,NO,10829000000,Waseca,27161,Waseca,2011-01-31,2022-08-05,274188004403,,SY2022-23,44.094091,-93.509760
10829070000,01,0829,070,0829-01-070,Waseca Middle TS,Waseca Middle Level Targeted Svcs.,NULL,"501 Elm Ave E, Waseca, MN 56093","501 Elm Ave E, Waseca, MN 56093-3399",Public,Member,KG-8,45,NO,10829000000,Waseca,27161,Waseca,2014-07-01,2022-09-19,274188002558,http://waseca.k12.mn.us,SY2022-23,44.078100,-93.501552
10829071000,01,0829,071,0829-01-071,Waseca WEM TS,Waseca WEM Targeted Services,NULL,"501 Elm Ave E, Waseca, MN 56093","501 E Elm Ave, Waseca, MN 56093-3399",Public,Member,KG-8,45,NO,10829000000,Waseca,27161,Waseca,2014-07-01,2022-09-19,274188003102,http://waseca.k12.mn.us,SY2022-23,44.078100,-93.501552
10829072000,01,0829,072,0829-01-072,Waseca JWP TS,Waseca JWP Targeted Services,NULL,"501 Elm Ave E, Waseca, MN 56093","501 E Elm Ave, Waseca, MN 56093-3399",Public,Member,KG-8,45,NO,10829000000,Waseca,27161,Waseca,2014-07-01,2022-09-19,274188003168,http://waseca.k12.mn.us,SY2022-23,44.078100,-93.501552
10829073000,01,0829,073,0829-01-073,Waseca Team Academy TS,Waseca Team Academy TS,NULL,"501 Elm Ave E, Waseca, MN 56093","501 E Elm Ave, Waseca, MN 56093",Public,Member,KG-6,45,NO,10829000000,Waseca,27161,Waseca,2014-07-01,2021-09-27,274188003608,http://www.waseca.k12.mn.us,SY2022-23,44.078100,-93.501552
10829074000,01,0829,074,0829-01-074,Waseca NHREG TS,Waseca NRHEG Targeted Services,NULL,"501 Elm Ave E, Waseca, MN 56093","501 Elm Ave E, Waseca, MN 56093-3399",Public,Member,KG-8,45,NO,10829000000,Waseca,27161,Waseca,2014-07-01,2022-09-19,274188004419,http://waseca.k12.mn.us,SY2022-23,44.078100,-93.501552
10829081000,01,0829,081,0829-01-081,Waseca Family Education Center ECFE,Waseca Family Education Center ECFE,NULL,"501 Elm Ave E, Waseca, MN 56093","501 Elm Ave E, Waseca, MN 56093",Public,Member,,84,NO,10829000000,Waseca,27161,Waseca,2018-10-01,2022-09-19,2741880,http://www.waseca.k12.mn.us,SY2022-23,44.078100,-93.501552
10829082000,01,0829,082,0829-01-082,Waseca Family Education Center School Readiness,Waseca Family Education Center School Readiness,NULL,"501 Elm Ave E, Waseca, MN 56093","501 Elm Ave E, Waseca, MN 56093",Public,Member,,85,NO,10829000000,Waseca,27161,Waseca,2018-10-01,2022-09-19,2741880,http://www.waseca.k12.mn.us,SY2022-23,44.078100,-93.501552
10829085000,01,0829,085,0829-01-085,Waseca ESY,Waseca ESY,NULL,"501 Elm Ave E, Waseca, MN 56093","501 Elm Ave E, Waseca, MN 56093",Public,Member,1-12,51,NO,10829000000,Waseca,27161,Waseca,2015-05-19,2022-09-19,2741880,http://www.waseca.k12.mn.us,SY2022-23,44.078100,-93.501552
10831000000,01,0831,000,0831-01,Forest Lake District Office,Forest Lake Public School District,Forest Lake,"6100 210th St N, Forest Lake, MN 55025","6100 210th St N, Forest Lake, MN 55025-9796",Public,Head,,,NO,10831000000,Forest Lake,27163,Washington,2022-09-19,2022-11-17,2712270,http://www.flaschools.org,SY2022-23,45.254600,-92.982689
10831004000,01,0831,004,0831-01-004,Forest Lake ESY,Forest Lake Extended School Year,NULL,"943 9th Ave SW, Forest Lake, MN 55025","943 SW 9th Avenue, Forest Lake, MN 55025",Public,Member,KG-12,51,NO,10831000000,Forest Lake,27163,Washington,2007-06-21,2022-09-16,2712270,,SY2022-23,45.271549,-92.996181
10831100000,01,0831,100,0831-01-100,Forest Lake Early Childhood Family,Forest Lake Early Childhood Family Education,NULL,"943 9th Ave SW, Forest Lake, MN 55025","943 SW 9th Avenue, Forest Lake, MN 55025",Public,Member,,84,NO,10831000000,Forest Lake,27163,Washington,2018-10-01,2022-09-16,2712270,,SY2022-23,45.271549,-92.996181
10831105000,01,0831,105,0831-01-105,Forest Lake School Readiness Education,Forest Lake School Readiness Education,NULL,"943 9th Ave SW, Forest Lake, MN 55025","943 SW 9th Avenue, Forest Lake, MN 55025",Public,Member,,85,NO,10831000000,Forest Lake,27163,Washington,2018-10-01,2022-09-16,2712270,,SY2022-23,45.271549,-92.996181
10831113000,01,0831,113,0831-01-113,Forest Lake ALC,Forest Lake Area Community School,NULL,"943 9th Ave SW, Forest Lake, MN 55025","943 SW 9th Avenue, Forest Lake, MN 55025",Public,Member,6-12,41,NO,10831000000,Forest Lake,27163,Washington,2007-06-21,2022-09-16,271227001725,,SY2022-23,45.271549,-92.996181
10831114000,01,0831,114,0831-01-114,Forest Lake High,Forest Lake Area High School,NULL,"6101 Scandia Tr N, Forest Lake, MN 55025","6101 Scandia Tr N, Forest Lake, MN 55025-2698",Public,Member,9-12,32,NO,10831000000,Forest Lake,27163,Washington,2007-04-13,2022-03-21,271227000595,,SY2022-23,45.258081,-92.979481
10831115000,01,0831,115,0831-01-115,Forest Lake Middle,Forest Lake Area Middle School,NULL,"21395 Goodview Ave N, Forest Lake, MN 55025","21395 Goodview Ave N, Forest Lake, MN 55025-1599",Public,Member,7-8,31,NO,10831000000,Forest Lake,27163,Washington,2007-04-13,2022-03-21,271227000592,,SY2022-23,45.259643,-92.973797
10831118000,01,0831,118,0831-01-118,STEP,Step,NULL,"200 SW 4th Street, Forest Lake, MN 55025","200 SW 4th Street, Forest Lake, MN 55025",Public,Member,10-12,50,NO,10831000000,Forest Lake,27163,Washington,2011-01-31,2021-11-16,271227003355,,SY2022-23,45.276018,-92.989455
10831119000,01,0831,119,0831-01-119,Forest Lake EC,Forest Lake Area Schools Education Center,NULL,"943 9th Ave SW, Forest Lake, MN 55025","943  SW 9th Ave., Forest Lake, MN 55025",Public,Member,EC+9-AE,82,NO,10831000000,Forest Lake,27163,Washington,2020-02-27,2022-09-16,2712270,,SY2022-23,45.271549,-92.996181
10831625000,01,0831,625,0831-01-625,Columbus Elementary,Columbus Elementary,NULL,"17345 Notre Dame St, Forest Lake, MN 55025","17345 Notre Dame St, Forest Lake, MN 55025-8872",Public,Member,PK-6,10,NO,10831000000,Forest Lake,27003,Anoka,2007-04-13,2022-03-11,271227000593,,SY2022-23,45.283962,-93.048919
